He,H,C,N,O,Ne,Mg,Si,Fe
0.06558471550582226,0.11604377333515757,0.0004366287270924607,0.0007301637700574133,0.0008278190903971601,0.00022034772051423226,0.00012853617029996882,0.00012853617029996882,0.000238710030557085
0.06566980350576233,0.11623865852291142,0.0004382891258212443,0.0007306936352476962,0.0008293986291106357,0.00022068821210262393,0.00012873479039319732,0.00012873479039319732,0.00023907889644450933
0.06575442187985037,0.11643246783774416,0.0004399442469077253,0.000731218734130542,0.0008309703886035365,0.0002210268277046836,0.00012893231616106546,0.00012893231616106546,0.0002394457300134073
0.06583857321183866,0.11662520719950648,0.0004415941005284387,0.0007317391137780935,0.0008325344011997285,0.00022136357763222162,0.00012912875361879595,0.00012912875361879595,0.0002398105424349068
0.0659222600716272,0.11681688249630863,0.0004432386969520596,0.0007322548207705862,0.0008340906991697105,0.00022169847214179383,0.00012932410874937975,0.00012932410874937975,0.0002401733448202767
0.06600548501531693,0.11700749958464257,0.0004448780465371155,0.000732765901201533,0.0008356393147291702,0.00022203152143491277,0.00012951838750369912,0.00012951838750369912,0.00024053414822115555
0.06608825058526398,0.11719706428950608,0.00044651215972974856,0.0007332724006828652,0.0008371802800375845,0.0002223627356582643,0.00012971159580065417,0.00012971159580065417,0.00024089296362978635
0.0661705593101348,0.11738558240452944,0.0004481410470615255,0.0007337743643500229,0.0008387136271968653,0.0002226921249039272,0.0001299037395272909,0.0001299037395272909,0.00024124980197925454
0.06625241370496242,0.11757305969210413,0.0004497647191472934,0.0007342718368669994,0.0008402393882500498,0.00022301969920959707,0.00013009482453893163,0.00013009482453893163,0.00024160467414373023
0.06633381627120342,0.11775950188351332,0.00045138318668307983,0.0007347648624313387,0.0008417575951800311,0.00022334546855881345,0.00013028485665930785,0.00013028485665930785,0.0002419575909387146
0.06641476949679562,0.11794491467906423,0.0004529964604440378,0.0007352534847790852,0.0008432682799083293,0.00022366944288118958,0.00013047384168069393,0.00013047384168069393,0.00024230856312128875
0.06649527585621647,0.11812930374822195,0.00045460455128243057,0.0007357377471896855,0.0008447714742939027,0.00022399163205264532,0.0001306617853640431,0.0001306617853640431,0.0002426576013903658
0.06657533781054215,0.11831267472974483,0.0004562074701256583,0.0007362176924908434,0.0008462672101319932,0.0002243120458956425,0.00013084869343912478,0.00013084869343912478,0.00024300471638694608
0.06665495780750721,0.11849503323182096,0.00045780522797432365,0.000736693363063328,0.0008477555191530112,0.0002246306941794226,0.00013103457160466319,0.00013103457160466319,0.00024334991869437453
0.06673413828156463,0.1186763848322062,0.0004593978359003358,0.0007371648008457341,0.000849236433021452,0.00022494758662024606,0.00013121942552847687,0.00013121942552847687,0.00024369321883859992
0.06681288165394643,0.11885673507836278,0.00046098530504505103,0.0007376320473391963,0.0008507099833348477,0.000225262732881634,0.00013140326084761983,0.00013140326084761983,0.00024403462728843687
0.06689119033272471,0.11903608948759913,0.0004625676466174496,0.0007380951436120553,0.0008521762016227508,0.00022557614257461128,0.00013158608316852325,0.00013158608316852325,0.00024437415445582893
0.06696906671287291,0.11921445354721058,0.00046414487189234727,0.0007385541303044792,0.0008536351193457485,0.00022588782525795125,0.00013176789806713823,0.00013176789806713823,0.0002447118106961139
0.06704651317632762,0.11939183271462064,0.0004657169922086412,0.0007390090476330364,0.0008550867678945078,0.0002261977904384213,0.0001319487110890791,0.0001319487110890791,0.0002450476063082898
0.06712353209205041,0.11956823241752303,0.00046728401896758813,0.0007394599353952241,0.0008565311785888502,0.0002265060475710301,0.00013212852774976757,0.00013212852774976757,0.00024538155153528264
0.06720012581609015,0.11974365805402412,0.00046884596363111524,0.0007399068329739499,0.0008579683826768528,0.0002268126060592754,0.0001323073535345773,0.0001323073535345773,0.00024571365656421505
0.06727629669164538,0.11991811499278611,0.0004704028377201621,0.0007403497793419686,0.0008593984113339793,0.00022711747525539308,0.0001324851938989793,0.0001324851938989793,0.0002460439315266759
0.0673520470491268,0.12009160857317022,0.0004719546528130525,0.0007407888130662717,0.0008608212956622349,0.0002274206644606063,0.000132662054268687,0.000132662054268687,0.00024637238649899017
0.06742737920622019,0.12026414410538068,0.00047350142054389634,0.0007412239723124341,0.0008622370666893491,0.00022772218292537583,0.00013283794003980258,0.00013283794003980258,0.0002466990315024905
0.06750229546794904,0.12043572687060848,0.000475043152601021,0.0007416552948489144,0.0008636457553679817,0.0002280220398496505,0.0001330128565789628,0.0001330128565789628,0.0002470238765037881
0.06757679812673761,0.12060636212117569,0.00047657986072542884,0.0007420828180513117,0.0008650473925749542,0.00022832024438311803,0.0001331868092234855,0.0001331868092234855,0.00024734693141504455
0.06765088946247384,0.12077605508067976,0.0004781115567092844,0.000742506578906577,0.0008664420091105032,0.00022861680562545592,0.00013335980328151598,0.00013335980328151598,0.000247668206094244
0.0677245717425724,0.12094481094413795,0.00047963825239442676,0.0007429266140171817,0.0008678296356975582,0.0002289117326265834,0.00013353184403217365,0.00013353184403217365,0.0002479877103454654
0.06779784722203769,0.1211126348781315,0.0004811599596709087,0.0007433429596052415,0.0008692103029810398,0.00022920503438691162,0.00013370293672569847,0.00013370293672569847,0.0002483054539191543
0.06787071814352687,0.12127953202095042,0.0004826766904755613,0.0007437556515165989,0.0008705840415271807,0.00022949671985759594,0.00013387308658359764,0.00013387308658359764,0.0002486214465123956
0.06794318673741284,0.12144550748273758,0.0004841884567905829,0.0007441647252248597,0.0008719508818228667,0.00022978679794078644,0.0001340422987987921,0.0001340422987987921,0.00024893569776918536
0.06801525522184718,0.12161056634563289,0.0004856952706421529,0.0007445702158353904,0.0008733108542749987,0.0002300752774898791,0.0001342105785357628,0.0001342105785357628,0.0002492482172807024
0.068086925802823,0.12177471366391751,0.00048719714409906973,0.0007449721580892712,0.0008746639892098731,0.00023036216730976645,0.0001343779309306971,0.0001343779309306971,0.00024955901458558036
0.0681582006742378,0.1219379544641577,0.0004886940892714106,0.0007453705863672069,0.0008760103168725835,0.00023064747615708802,0.0001345443610916347,0.0001345443610916347,0.00024986809917017873
0.06822908201795609,0.12210029374534838,0.0004901861183092158,0.0007457655346933981,0.0008773498674264387,0.00023093121274048024,0.00013470987409861348,0.00013470987409861348,0.0002501754804688536
0.06829957200387196,0.12226173647905669,0.0004916732434011939,0.0007461570367393693,0.0008786826709524008,0.00023121338572082594,0.00013487447500381514,0.00013487447500381514,0.00025048116786422815
0.06836967278997166,0.12242228760956497,0.0004931554767734491,0.0007465451258277577,0.0008800087574485402,0.0002314940037115036,0.00013503816883171044,0.00013503816883171044,0.00025078517068746227
0.06843938652239577,0.12258195205401361,0.00049463283068823,0.00074692983493606,0.0008813281568295078,0.0002317730752786358,0.0001352009605792042,0.0001352009605792042,0.00025108749821852215
0.06850871533550147,0.1227407347025436,0.0004961053174426997,0.0007473111967003413,0.0008826408989260245,0.0002320506089413369,0.00013536285521577988,0.00013536285521577988,0.0002513881596864484
0.06857766135192454,0.12289864041843847,0.000497572949367725,0.0007476892434189018,0.0008839470134843865,0.0002323266131719608,0.00013552385768364383,0.00013552385768364383,0.0002516871642696243
0.06864622668264118,0.12305567403826627,0.0004990357388266878,0.0007480640070559061,0.0008852465301659877,0.0002326010963963472,0.00013568397289786922,0.00013568397289786922,0.00025198452109604285
0.0687144134270297,0.12321184037202056,0.000500493698214313,0.0007484355192449721,0.000886539478546856,0.00023287406699406768,0.00013584320574653948,0.00013584320574653948,0.0002522802392435734
0.06878222367293203,0.1233671442032615,0.0005019468399555196,0.000748803811292723,0.0008878258881172076,0.00023314553329867077,0.0001360015610908913,0.0001360015610908913,0.0002525743277402267
0.06884965949671494,0.12352159028925626,0.000503395176504287,0.000749168914182299,0.0008891057882810127,0.00023341550359792652,0.00013615904376545714,0.00013615904376545714,0.0002528667955644204
0.06891672296333114,0.12367518336111895,0.0005048387203425423,0.0007495308585768331,0.0008903792083555797,0.00023368398613406998,0.0001363156585782075,0.0001363156585782075,0.00025315765164524254
0.06898341612638023,0.1238279281239501,0.0005062774839790646,0.0007498896748228875,0.0008916461775711496,0.00023395098910404402,0.00013647141031069237,0.00013647141031069237,0.00025344690486271443
0.0690497410281693,0.12397982925697576,0.0005077114799484075,0.0007502453929538545,0.0008929067250705078,0.00023421652065974132,0.00013662630371818246,0.00013662630371818246,0.00025373456404805314
0.06911569969977338,0.12413089141368588,0.0005091407208098397,0.00075059804269332,0.0008941608799086076,0.00023448058890824516,0.0001367803435298097,0.0001367803435298097,0.0002540206379839323
0.06918129416109565,0.12428111922197235,0.0005105652191463012,0.0007509476534583902,0.0008954086710522076,0.00023474320191206987,0.00013693353444870743,0.00013693353444870743,0.0002543051354047424
0.0692465264209274,0.1244305172842664,0.0005119849875633781,0.0007512942543629824,0.0008966501273795218,0.00023500436768939957,0.00013708588115214976,0.00013708588115214976,0.0002545880649968496
0.06931139847700789,0.12457909017767559,0.0005134000386882938,0.0007516378742210815,0.0008978852776798825,0.00023526409421432726,0.00013723738829169092,0.00013723738829169092,0.00025486943539885457
0.0693759123160837,0.12472684245412008,0.0005148103851689145,0.0007519785415499586,0.0008991141506534165,0.0002355223894170912,0.00013738806049330322,0.00013738806049330322,0.00025514925520184884
0.06944006991396803,0.12487377864046835,0.0005162160396727742,0.0007523162845733568,0.0009003367749107323,0.00023577926118431187,0.00013753790235751526,0.00013753790235751526,0.00025542753294967123
0.06950387323559983,0.12501990323867265,0.0005176170148861118,0.0007526511312246416,0.0009015531789726199,0.00023603471735922702,0.0001376869184595491,0.0001376869184595491,0.00025570427713916263
0.06956732423510242,0.12516522072590344,0.000519013323512927,0.0007529831091499171,0.0009027633912697618,0.0002362887657419261,0.0001378351133494569,0.0001378351133494569,0.00025597949622042004
0.06963042485584207,0.12530973555468353,0.0005204049782740482,0.000753312245711108,0.0009039674401424571,0.00023654141408958383,0.00013798249155225724,0.00013798249155225724,0.0002562531985970492
0.06969317703048626,0.12545345215302153,0.0005217919919062187,0.0007536385679890092,0.0009051653538403538,0.00023679267011669203,0.00013812905756807037,0.00013812905756807037,0.0002565253926264164
0.06975558268106158,0.1255963749245448,0.0005231743771611949,0.0007539621027863001,0.0009063571605221954,0.00023704254149529123,0.00013827481587225325,0.00013827481587225325,0.0002567960866198989
0.06981764371901159,0.12573850824863167,0.0005245521468048604,0.0007542828766305287,0.0009075428882555755,0.00023729103585520099,0.00013841977091553391,0.00013841977091553391,0.0002570652888431344
0.06987936204525416,0.12587985648054306,0.0005259253136163544,0.0007546009157770606,0.0009087225650167055,0.0002375381607842488,0.00013856392712414514,0.00013856392712414514,0.00025733300751626956
0.0699407395502388,0.12602042395155374,0.0005272938903872128,0.000754916246211998,0.0009098962186901902,0.00023778392382849833,0.00013870728889995735,0.00013870728889995735,0.00025759925081420655
0.07000177811400347,0.12616021496908258,0.0005286578899205252,0.0007552288936550655,0.0009110638770688151,0.00023802833249247652,0.00013884986062061131,0.00013884986062061131,0.00025786402686684963
0.07006247960623134,0.12629923381682248,0.0005300173250301034,0.0007555388835624649,0.0009122255678533435,0.0002382713942393997,0.00013899164663964982,0.00013899164663964982,0.0002581273437593497
0.07012284588630709,0.1264374847548696,0.0005313722085396654,0.0007558462411296985,0.000913381318652323,0.00023851311649139808,0.0001391326512866489,0.0001391326512866489,0.00025838920953234794
0.07018287880337318,0.12657497201985204,0.0005327225532820301,0.0007561509912943629,0.0009145311569819017,0.00023875350662974024,0.0001392728788673485,0.0001392728788673485,0.00025864963218221864
0.07024258019638552,0.1267116998250576,0.0005340683720983275,0.0007564531587389101,0.0009156751102656532,0.00023899257199505523,0.00013941233366378223,0.00013941233366378223,0.0002589086196613099
0.07030195189416921,0.1268476723605614,0.0005354096778372193,0.0007567527678933803,0.0009168132058344125,0.00023923031988755476,0.00013955101993440696,0.00013955101993440696,0.00025916617987818436
0.07036099571547379,0.12698289379335245,0.0005367464833541344,0.0007570498429381036,0.0009179454709261189,0.00023946675756725345,0.0001396889419142312,0.0001396889419142312,0.00025942232069785796
0.07041971346902824,0.12711736826745978,0.0005380788015105152,0.0007573444078063739,0.0009190719326856689,0.0002397018922541887,0.00013982610381494342,0.00013982610381494342,0.0002596770499420378
0.07047810695359577,0.127251099904078,0.000539406645173076,0.0007576364861870908,0.0009201926181647778,0.00023993573112863847,0.0001399625098250391,0.0001399625098250391,0.0002599303753893584
0.07053617795802836,0.12738409280169208,0.0005407300272130746,0.0007579261015273755,0.0009213075543218492,0.0002401682813313393,0.00014009816410994792,0.00014009816410994792,0.00026018230477561764
0.0705939282613209,0.12751635103620157,0.000542048960505595,0.0007582132770351567,0.000922416768021854,0.00024039954996370202,0.00014023307081215952,0.00014023307081215952,0.00026043284579401057
