time,H,He,C,N,O,Ne,Mg,Si,Fe
9544679.707466593,0.04709431209949136,0.03087247555794824,0.002882625441754704,0.0002768536415953905,0.004001138896574671,0.0006001551423036662,0.00012313937180218857,0.0003638995332028844,0.00025703692422280195
9608297.880180832,0.04735099479426443,0.030988914166204952,0.0028860073094013027,0.00027784939917224673,0.004027128015646926,0.000602552335297223,0.00012387679875882577,0.00036726975482353455,0.0002589960752321013
9672340.087228687,0.047609061567233296,0.03110588301585327,0.002889410971473605,0.0002788479341404037,0.004052995223007396,0.0006049586548776594,0.00012461294257017552,0.00037063860104830315,0.00026095531910646033
9736809.154927084,0.04786853834580874,0.03122339009581073,0.002892836629594037,0.0002798492553808235,0.0040787377389747735,0.0006073741436424772,0.00012534776832815383,0.0003740059099251778,0.0002629145970733654
9801707.928431151,0.04812946754657564,0.03134144876798377,0.0028962845397467476,0.0002808533871108255,0.004104352876229931,0.0006097988706499245,0.00012608125604970217,0.0003773715326754263,0.00026487387804366
9867039.271859836,0.048391857881876416,0.03146006138023379,0.002899754849229143,0.0002818603213234915,0.004129837652223512,0.0006122328498875888,0.00012681335311259893,0.0003807352861112631,0.0002668330702772843
9932806.068422355,0.04865572722000543,0.03157923325905376,0.002903247735889144,0.0002828700583937002,0.004155189119509035,0.0006146761098837887,0.00012754401485786914,0.00038409699321994927,0.00026879209678697547
9999011.220545314,0.048921105996397096,0.031698973823114714,0.0029067634192119383,0.0002838826103068886,0.004180404391715326,0.0006171286992436444,0.00012827320781489218,0.00038745648637041296,0.0002707509013269674
10065657.650000948,0.04918801550951233,0.031819289497284006,0.0029103020898194444,0.0002848979800914791,0.0042054804757460824,0.000619590651391443,0.0001290008891301434,0.00039081358672334574,0.0002727094101884323
10132748.29803592,0.049456464068423134,0.03194018245478185,0.002913863896961244,0.0002859161581654423,0.004230414241705876,0.0006220619783086665,0.0001297270029100413,0.0003941681005552224,0.00027466752540682154
10200286.125501193,0.04972646639749394,0.032061656952205905,0.0029174490115564905,0.0002869371407185185,0.004255202572256565,0.0006245427020474445,0.00013045149859942256,0.00039751983761777976,0.00027662515889250654
10268274.11298276,0.04999804769369903,0.032183720654018415,0.002921057639379779,0.00028796093355305124,0.004279842393562369,0.0006270328613159191,0.00013117433481859726,0.0004008686149559056,0.0002785822395559176
10336715.260933034,0.0502711757862592,0.032306362484210455,0.002924689800686632,0.0002889874878029985,0.0043043301515257116,0.0006295324012833479,0.000131895415078551,0.0004042141926034887,0.00028053859392065787
10405612.589803433,0.05054584901315445,0.03242958131568902,0.002928345615687031,0.00029001678319191403,0.004328662489408922,0.0006320413163091647,0.00013261467103508427,0.000407556356818039,0.0002824941007374941
10474969.140177516,0.050822086614874445,0.03255338283394234,0.002932025273345145,0.0002910488189276907,0.004352836173352272,0.0006345596343350644,0.00013333205337968344,0.00041089491095185044,0.0002844486740665507
10544787.972905327,0.05109986503930097,0.0326777587420211,0.0029357288244708183,0.0002920835533490237,0.004376847600581647,0.0006370873134229038,0.0001340474714820771,0.00041422961507467994,0.0002864021511840554
10615072.169238321,0.051379200747704974,0.032802713794523215,0.002939456450721583,0.00029312098237906407,0.004400693437900247,0.0006396243762477879,0.00013476087183995257,0.00041756026440339103,0.0002883544382737982
10685824.830965508,0.051660120176092686,0.03292825599057877,0.0029432083670276224,0.00029416111106072125,0.004424370389556463,0.0006421708613025658,0.0001354722096102867,0.00042088666081304153,0.00029030545755586687
10757049.080550171,0.051942642811827144,0.03305439104864785,0.00294698476662188,0.0002952039375184207,0.0044478750662954565,0.0006447267954048239,0.00013618143256709998,0.000424208596774197,0.00029225511749301304
10828748.061267843,0.05222698820295163,0.03318118998982795,0.002950786493518088,0.00029624964909212505,0.004471205582096142,0.0006472925299277694,0.0001368886772314396,0.00042752605146229765,0.00029420367703115004
10900924.937344871,0.05251336044597894,0.033308718778287595,0.0029546143424229307,0.0002972984181395988,0.004494359891060682,0.0006498683907481061,0.00013759406466957357,0.00043083898653503824,0.0002961513663665163
10973582.894098124,0.05280170920597742,0.03343696030007175,0.002958468282413161,0.000298350175603403,0.004517333943242245,0.000652454290076315,0.00013829747405588058,0.0004341471196742577,0.0002980979664186927
11046725.13807564,0.05309174495751229,0.03356581933875255,0.0029623475064520315,0.0002994046254476435,0.004540121801837585,0.0006550497512065165,0.00013899855710545838,0.0004374499389973599,0.00030004283563308745
11120354.897197977,0.05338340159100674,0.03369527360486747,0.002966251934177284,0.000300461682965543,0.0045627192118959355,0.000657654659902038,0.00013969717637752317,0.00044074714133932047,0.00030198572397202025
11194475.420900848,0.053676818377220055,0.03382536784762187,0.002970182153318709,0.0003015214576872546,0.004585123460769572,0.0006602692350956909,0.00014039338817901426,0.00044403861513471845,0.00030392674116332265
11269089.980278347,0.05397194660344298,0.03395608543115175,0.0029741381418576314,0.00030258388067069185,0.004607330342822744,0.0006628933899609345,0.00014108706985118115,0.0004473240676825395,0.0003058656645173207
11344201.868227486,0.05426833783498371,0.03408727920696837,0.002978118580198234,0.000303648503879092,0.004629332525415078,0.0006655263879888819,0.00014177771914286797,0.0004506028244974898,0.0003078015663333903
11419814.399593368,0.054565693387363765,0.03421885090294611,0.0029821226361403438,0.0003047150207922938,0.004651123787784729,0.0006681677354659606,0.00014246497481747712,0.0004538743498947815,0.00030973378074047517
11495930.91131553,0.05486446626961583,0.03435094764283103,0.0029861519203052285,0.00030578383673342366,0.004672703664753668,0.0006708181591779983,0.00014314918697530595,0.0004571388172900905,0.00031166296286614417
11572554.762575299,0.055164964768528765,0.03448366928842886,0.002990207574125421,0.0003068552195267092,0.004694070530268814,0.0006734781503962478,0.0001438305677069733,0.00046039625983040607,0.0003135895114776629
11649689.334943857,0.05546720032419189,0.03461701877456519,0.002994289775673128,0.00030792915535816093,0.004715220423305924,0.0006761477177826197,0.00014450904694967944,0.000463646426227499,0.0003155133012854565
11727338.03253168,0.0557711844876885,0.03475099905830329,0.002998398704337037,0.0003090056301336535,0.004736149338534669,0.0006788268697190392,0.00014518455384082715,0.0004668890620885546,0.0003174342054559485
11805504.282138593,0.056076929195402345,0.03488561320834306,0.0030025345417198828,0.0003100846297346764,0.004756853228004075,0.0006815156147470978,0.00014585701696927684,0.000470123910144221,0.00031935209607713525
11884191.53340508,0.056384430041147585,0.035020858943626776,0.003006697417304304,0.00031116612416478456,0.004777327871648784,0.00068421393439177,0.00014652634851726313,0.00047335069436711376,0.00032126681470680626
11963403.258964593,0.05669369657729977,0.03515673852575367,0.003010887506892976,0.0003122500962551611,0.0047975691106303025,0.0006869218323721894,0.00014719247296138597,0.0004765691486491849,0.0003231782256733211
12043142.954596631,0.057004754597715854,0.03529325950413724,0.0030151050400313104,0.00031333654382337576,0.004817572864507829,0.0006896393383036187,0.0001478553292267604,0.0004797790189320269,0.00032508622007509534
12123414.139381224,0.05731761553277596,0.03543042472407916,0.0030193502005935787,0.00031442545067142136,0.004837334894668263,0.0006923664579810548,0.000148514841680405,0.00048298003417621187,0.00032699066191009166
12204220.355854034,0.05763229116005258,0.03556823712927744,0.003023623174577381,0.00031551680051946566,0.004856850917371953,0.0006951031972669178,0.00014917093406030814,0.00048617192026607854,0.0003288914139429842
12285565.17016289,0.057929883653256554,0.03569846926344423,0.0030276632616738196,0.0003165462025372402,0.00487502998602913,0.0006976856853024543,0.00014978616953289036,0.0004891666339883349,0.0003306774517057703
12378415.709063578,0.05824573393318997,0.03583667833277225,0.003031941760973537,0.00031763794804217385,0.004894142568800057,0.0007004207558011543,0.00015043668860465476,0.0004923223831919432,0.00033256513402183296
12472683.668285087,0.058563349299178474,0.035975705789976754,0.0030362305733244864,0.00031873633113970254,0.0049132576015832995,0.0007031659125795018,0.0001510903725126594,0.0004954761059994682,0.0003344585233314327
12567669.526173491,0.058881517450477386,0.036115024160246326,0.003040512797956751,0.0003198372237471379,0.004932304292690423,0.0007059105752368059,0.00015174482020260707,0.0004986155410413578,0.0003363504520850298
12663378.749893853,0.059200238131306926,0.03625463319883775,0.0030447881625648085,0.00032094061497744454,0.004951280840428146,0.0007086546176236942,0.00015240001789925997,0.0005017403470551945,0.0003382408224477955
12759816.848246546,0.05951951297118836,0.03639453326900755,0.003049056397615396,0.00032204649548787424,0.004970185436239269,0.0007113979149814596,0.00015305595341513642,0.0005048501805584191,0.0003401295386723662
12856989.371984249,0.05983934468320907,0.03653472508016919,0.0030533172337096925,0.0003231548567174984,0.004989016258307132,0.0007141403426227361,0.00015371261538878295,0.0005079446950496066,0.0003420165056757518
12954901.914131476,0.06015972273854593,0.03667520501088088,0.003057570355013182,0.0003242656773112074,0.005007771360819656,0.0007168817526460085,0.00015436997970951993,0.0005110235273958911,0.0003439016038196208
13053560.11030641,0.06048065621878056,0.036815975834219195,0.003061815505942786,0.000325378954243808,0.005026448927218211,0.000719622027278752,0.0001550280406422949,0.0005140863289201613,0.0003457847467049927
13152969.639045445,0.06080216817673906,0.03695704487663326,0.0030660524728137154,0.000326494697474099,0.005045047226474661,0.0007223610697004245,0.000155686805482521,0.0005171327600179141,0.0003476658712368284
13253136.22212983,0.06112426199387386,0.03709841303435866,0.0030702809745164535,0.0003276128980661323,0.0050635643533137415,0.0007250987493805194,0.00015634626267811062,0.0005201624582409542,0.0003495448784133312
13354065.624915173,0.06144694077866756,0.03724008110641747,0.003074500725497794,0.0003287335465658826,0.005081998377656395,0.0007278349335686382,0.00015700640020692495,0.0005231750566361797,0.0003514216674466584
13455763.65666322,0.06177030700440173,0.03738208232379332,0.00307871175940002,0.00032985672740327385,0.005100348113124956,0.000730569649113629,0.00015766729997958908,0.0005261702781093841,0.00035329631107351787
13558236.170876153,0.06209451287173068,0.0375244661439314,0.0030829142677776407,0.0003309825718585549,0.005118612733856318,0.0007333030018214964,0.00015832909080666587,0.0005291478883530698,0.00035516896819949285
13661489.065633563,0.06241960145768447,0.03766724638969723,0.003087108084032316,0.0003321111075507105,0.00513679054870706,0.0007360349184223983,0.00015899179788787245,0.000532107545295957,0.00035703960436993894
13765528.283931985,0.06274556152523134,0.03781041914324344,0.0030912928614261533,0.0003332423103654626,0.0051548794238934605,0.0007387652355768245,0.00015965539474089663,0.0005350488509917408,0.00035890808820005616
13870359.814026915,0.06307236720498018,0.03795397570100203,0.0030954682019516616,0.0003343761420498609,0.005172877088914826,0.0007414937643100954,0.00016031984079681108,0.0005379713891740888,0.00036077426118570367
13975989.689777382,0.06339995272096872,0.03809789432216953,0.003099633574191363,0.00033551252626225594,0.005190780941325966,0.0007442202489416835,0.00016098505745087966,0.0005408747012666713,0.0003626378932170029
14082423.99099345,0.06372827617802922,0.038242161053602355,0.003103788520494607,0.00033665140900652194,0.005208588538636781,0.0007469444706731308,0.00016165098849762108,0.0005437583467770927,0.0003644987948054799
14189668.843785927,0.06405711615535878,0.03838670332251896,0.00310793199617203,0.0003377925659048259,0.0052262960287524285,0.0007496659171847786,0.00016231740740443005,0.0005466217105290083,0.000366356459154157
14297730.420919174,0.0643863713179944,0.03853148775215521,0.0031120633427489334,0.00033893588607098254,0.005243900461302162,0.0007523842692619546,0.0001629842011857913,0.0005494642864944738,0.0003682105893429487
14406614.942166306,0.06471616692990542,0.03867655493555368,0.003116182633936084,0.0003400814730264567,0.005261400609170716,0.0007550995737798598,0.00016365147132015132,0.0005522857786685789,0.00037006128573605014
14516328.674667094,0.06504652875789144,0.03882191297310683,0.0031202896162643907,0.0003412293357267333,0.005278794452355064,0.0007578117140203902,0.00016431922477716792,0.0005550857920540804,0.00037190847216565505
14626877.933288904,0.0653774993042246,0.038967575419537714,0.00312438408662909,0.00034237949868636046,0.005296080074479966,0.0007605205984437028,0.00016498748414364045,0.0005578639427443496,0.00037375210044170973
14738269.080989923,0.0657091010526851,0.039113549284521015,0.0031284657728548773,0.00034353196715183963,0.00531325537898688,0.0007632261009702493,0.00016565625279729831,0.0005606198230537866,0.0003755920856647435
14850508.529185632,0.06604135987677391,0.03925984267477187,0.0031325344096981987,0.00034468674927708984,0.0053303182694848005,0.0007659280989813834,0.00016632553708317212,0.0005633530236504432,0.00037742834740055116
14963602.7381176,0.06637429962474456,0.03940646302607493,0.0031365897212167577,0.0003458438509894202,0.005347266607721841,0.0007686264645035656,0.00016699534118048368,0.0005660631283787696,0.00037926080013717844
15077558.21722552,0.06670793479736192,0.03955341471263468,0.0031406313969428766,0.00034700326904836423,0.005364098156839628,0.0007713210522944907,0.00016766566016240678,0.0005687497072748514,0.0003810893403857209
